id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
tm244381,['marauder'],MOVIE,"['untraceable', 'group', 'elite', 'bank', 'robber', 'chased', 'suicidal', 'fbi', 'agent', 'uncovers', 'deeper', 'purpose', 'behind', 'robberyhomicides']",MEDIUM,4.0,107,"['crime', 'thriller', 'action']",['CA'],,tt3963816,5.5,21929.0,17.087,5.8,"['bruce willis', 'dave bautista', 'christopher meloni', 'danny a abeckaser', 'lydia hull', 'tyler jon olson', 'christopher rob bowen', 'johnathon schaech', 'adrian grenier', 'richie chance', 'texas battle', 'tara holt', 'alyshia ochse', 'carolyn alise', 'kristen rae myers', 'michael urriquia', 'david gordon', 'ryan onan', 'joe gelchion', 'john dauer', 'alora catherine smith', 'charlotte kirk', 'jesse pruett', 'derek duchesne', 'kayla perkins', 'samantha russell', 'ming wang', 'shea buckner']","['hubert', 'stockwell', 'montgomery', 'antonio leon', 'agent chase', 'zach derohan', 'bradley teegan', 'mims', 'agent wells', 'dagley', 't j jackson', 'vanessa adler', 'jill', 'martha', 'michelle', 'velasquez', 'senator cook as dr david gordon', 'chris hall', 'o connell', 'anderson', 'jamie', 'vanessas receptionist', 'carl bartender', 'jared', 'huberts wife uncredited', 'bank employee uncredited', 'bank hostage uncredited', 'agent sanders']",['steven c miller']
tm238661,"['special', 'correspondent']",MOVIE,"['radio', 'journalist', 'technician', 'get', 'head', 'hatch', 'scheme', 'fake', 'kidnapping', 'rebel', 'uprising', 'south', 'america', 'hide', 'new', 'york', 'instead']",MEDIUM,3.0,100,['comedy'],"['CA', 'GB', 'US']",,tt4181052,5.8,24129.0,10.794,5.7,"['ricky gervais', 'eric bana', 'vera farmiga', 'kelly macdonald', 'benjamin bratt', 'ral castillo', 'america ferrera', 'meghan heffern', 'kevin pollak', 'mimi kuzyk', 'jim norton', 'ari cohen', 'alison brooks', 'kim ramirez', 'kelly mccormack', 'duane murray', 'jonathan langdon', 'daniel della penna', 'laara sadiq', 'anne mroczkowski', 'bill lake', 'adrian rebucas', 'rachael ancheril', 'pedro miguel arce']","['albert finch', 'frank bonneville', 'eleanor finch', 'claire maddox', 'john baker', 'domingo', 'brigida', 'virginia', 'geoffrey mallard', 'secretary of state', 'rent boy', 'rampling', 'tv talkshow host', 'brenda', 'station accountant', 'sacha', 'bellboy', 'chris denby', 'british host', 'american host', 'general', 'chang', 'bar girl', 'jeep driver']",['ricky gervais']
tm244915,['baaghi'],MOVIE,"['ronny', 'rebellious', 'man', 'fall', 'love', 'sia', 'circumstance', 'separate', 'year', 'later', 'learns', 'abducted', 'martial', 'art', 'champion', 'raghav']",MEDIUM,2.5,133,"['romance', 'action', 'thriller']",['IN'],,tt4864932,5.3,8994.0,16.534,6.4,"['tiger shroff', 'shraddha kapoor', 'sunil grover', 'sudheer babu', 'saurav chakrabarti', 'sanjay mishra', 'shaurya bharadwaj', 'kota srinivasa rao', 'sumit gulati', 'ron smoorenburg', 'jason tham', 'aryan prajapati']","['ranveer pratap singh', 'sia khurana', 'p p khurrana', 'raghav shetty', 'biju', 'harry', 'guruswamy', 'film producer', 'sukhi', 'jack', 'kim', 'subbu']",['sabbir khan']
tm219276,['tallulah'],MOVIE,"['desperate', 'rid', 'toddler', 'dissatisfied', 'beverly', 'hill', 'housewife', 'hire', 'stranger', 'babysit', 'end', 'getting', 'much', 'bargained']",MEDIUM,3.0,111,"['drama', 'comedy', 'romance']",['US'],,tt1639084,6.7,20208.0,7.195,6.8,"['elliot page', 'allison janney', 'tammy blanchard', 'evan jonigkeit', 'uzo aduba', 'david zayas', 'john benjamin hickey', 'zachary quinto', 'felix solis', 'fredric lehne', 'maddie corman', 'jasson finney', 'doris mccarthy', 'charlotte ubben', 'olivia levine', 'todd alan crain', 'stacey thunder', 'mansoor najeeullah', 'nimo gandhi', 'danny wolohan', 'j oscar simmons', 'tommar wilson', 'chanel jenkins', 'evangeline ellis', 'liliana ellis', 'eden marryshow', 'oberon ka adjepong', 'tijuana ricks', 'mansoor najeeullah', 'berto colon']","['tallulah', 'margo', 'carolyn', 'nico', 'louisa kinnie', 'detective richards', 'stephen', 'andreas', 'manuel', 'russell', 'vera', 'tennessee bargoer', 'park lady', 'grad student 1', 'grad student 2', 'newscaster', 'reporter', 'skinny man', 'street vendor', 'big jay', 'valet', 'concierge', 'er receptionist', 'madison', 'madison', 'officer lacey', 'cab driver', 'mta guard', 'michael', 'officer buck']",['sin heder']
tm316731,"['bert', 'kreischer', 'machine']",MOVIE,"['storyteller', 'bert', 'kreischer', 'expounds', 'series', 'incredible', 'hilarious', 'tale', 'unforgettable', 'runin', 'grizzly', 'bear', 'legendary', 'travel', 'russia']",MEDIUM,3.0,70,['comedy'],['US'],,tt6545220,7.6,1555.0,2.92,7.7,['bert kreischer'],['himself'],['ryan polito']
tm247642,"['amanda', 'knox']",MOVIE,"['gripping', 'atmospheric', 'documentary', 'recount', 'infamous', 'trial', 'conviction', 'eventual', 'acquittal', 'seattle', 'native', 'amanda', 'knox', '2007', 'murder', 'british', 'exchange', 'student', 'italy']",MEDIUM,3.0,92,"['documentation', 'crime', 'european']","['DK', 'US']",,tt5952332,6.9,24488.0,8.847,6.7,"['amanda knox', 'raffaele sollecito', 'giuliano mignini', 'nick pisa', 'valter biscotti', 'stefano conti', 'carla vecchiotti', 'anderson cooper', 'arline kercher', 'curt knox', 'donald trump', 'rudy guede']","['self', 'self', 'self', 'self', 'self', 'self', 'self', 'self archive footage', 'self archive footage', 'self archive footage', 'self archive footage', 'self']","['brian mcginn', 'rod blackhurst']"
tm240007,"['sniper', 'ghost', 'shooter']",MOVIE,"['elite', 'sniper', 'brandon', 'beckett', 'richard', 'miller', 'tasked', 'protecting', 'gas', 'pipeline', 'terrorist', 'looking', 'make', 'statement', 'battle', 'enemy', 'lead', 'sniper', 'killed', 'ghost', 'shooter', 'know', 'exact', 'location', 'tension', 'boil', 'security', 'breach', 'suspected', 'someone', 'working', 'inside', 'mission', 'front', 'activity', 'colonel', 'pulling', 'string']",MEDIUM,4.0,100,"['action', 'drama', 'war']",['US'],,,7.0,13864.5,24.331,6.6,"['billy zane', 'chad michael collins', 'dennis haysbert', 'ravil isyanov', 'presciliana esparolini', 'mike straub', 'dimiter doichinov', 'velizar peev']","['richard miller', 'brandon beckett', 'colonel', 'andrei mashkov', 'gina aungst', 'maines', 'georgian', 'injured thief']",['don michael paul']
tm138792,['result'],MOVIE,"['two', 'mismatched', 'personal', 'trainer', 'life', 'upended', 'action', 'new', 'wealthy', 'client']",MEDIUM,4.0,105,"['comedy', 'romance']",['US'],,tt3824412,5.4,7140.0,6.672,5.0,"['cobie smulders', 'guy pearce', 'kevin corrigan', 'giovanni ribisi', 'brooklyn decker', 'anthony michael hall', 'tishuan scott', 'constance zimmer', 'zoe graham', 'david bernon', 'graham l carter']","['kat', 'trevor', 'danny', 'paul', 'erin', 'grigory', 'lorenzo', 'mandy', 'talley', 'ivan', 'brandon']",['andrew bujalski']
tm244052,"['sebastian', 'maniscalco', 'would']",MOVIE,"['comedian', 'sebastian', 'maniscalco', 'performs', 'third', 'showtime', 'special', 'beacon', 'theatre', 'manhattan']",MEDIUM,4.0,63,['comedy'],['US'],,tt6295304,7.4,1100.0,2.615,7.8,['sebastian maniscalco'],['himself'],['joe demaio']
tm123789,"['young', 'messiah']",MOVIE,"['tell', 'story', 'jesus', 'christ', 'age', 'seven', 'family', 'depart', 'egypt', 'return', 'home', 'nazareth', 'told', 'childhood', 'perspective', 'follows', 'young', 'grows', 'religious', 'identity']",MEDIUM,3.0,120,"['history', 'drama', 'fantasy']",['US'],,tt1002563,5.6,3576.0,22.159,6.3,"['adam greavesneal', 'sara lazzaro', 'vincent walsh', 'sean bean', 'jonathan bailey', 'isabelle adriani', 'rory keenan', 'dorotea mercuri', 'jarreth j merz', 'agni scott', 'paola lavini', 'paul ireland', 'matt patresi', 'lee boardman', 'david bradley', 'christian mckay', 'giselda volodi', 'david burke', 'finn ireland']","['jesus', 'mary', 'joseph', 'severus', 'herod', 'seleni', 'the demon', 'eleazers mother', 'eleazers father', 'miriam', 'crying mother 2', 'optio', 'cynical stranger', 'roman squad leader', 'old rabbi', 'cleopas', 'female soothsayer', 'blind rabbi', 'james']",['cyrus nowrasteh']
tm219173,"['term', 'life']",MOVIE,"['nick', 'barrow', 'stay', 'alive', '21', 'day', 'hell', 'die', 'happy', 'everyone', 'know', 'want', 'dead', 'mob', 'boss', 'contract', 'killer', 'dirty', 'cop', 'performing', 'last', 'act', 'desperate', 'man', 'take', 'million', 'dollar', 'insurance', 'policy', 'payable', 'estranged', 'daughter', 'problem', 'doesnt', 'effect', 'day', 'know', 'theyll', 'lucky', 'twentyone', 'hour']",MEDIUM,4.0,93,"['thriller', 'drama', 'action', 'crime']",['US'],,tt2978102,5.5,8030.0,16.084,5.9,"['vince vaughn', 'hailee steinfeld', 'bill paxton', 'jonathan banks', 'mike epps', 'jordi moll', 'shea whigham', 'jon favreau', 'william levy', 'taraji p henson', 'annabeth gish', 'terrence howard', 'cain velasquez', 'rio hackford', 'brian f durkin', 'james paxton', 'manuel garciarulfo', 'brent briscoe', 'peggy sheffield', 'javier carrasquillo', 'jose miguel vasquez', 'griffin freeman', 'ian gregg', 'terri abney', 'danna maret', 'derek roberts', 'kate forbes', 'ava acres', 'joshua mikel', 'tait fletcher', 'anna colwell', 'hayes mercure', 'daniel bernhardt']","['nick barrow', 'cate barrow', 'detective keenan', 'harper', 'darryl mosley', 'victor fuentes', 'matty miller', 'jimmy lincoln', 'allejandro', 'samantha thurman', 'lucy', 'sheriff braydon', 'marco', 'deputy dean', 'john stasio', 'adam', 'pedro', 'murphy', 'mary', 'jaime', 'oscar', 'brandon', 'jeremy', 'sasha', 'becca', 'marcus', 'karen miller', 'cate age 12', 'carny', 'thug 2', 'lady', 'armored car driver', 'det in keenans unit uncredited']",['peter billingsley']
tm208903,"['love', 'spock']",MOVIE,"['life', 'star', 'trek', 'mr', 'spock', 'well', 'leonard', 'nimoy', 'actor', 'played', 'almost', 'fifty', 'year', 'written', 'directed', 'son', 'adam']",MEDIUM,3.0,105,['documentation'],"['US', 'CA']",,tt4572820,7.6,4349.0,8.63,7.5,"['leonard nimoy', 'william shatner', 'george takei', 'jj abrams', 'simon pegg', 'chris pine', 'adam nimoy', 'nichelle nichols', 'zachary quinto', 'zoe saldaa', 'neil degrasse tyson', 'jim parsons', 'jason alexander', 'mayim bialik', 'walter koenig', 'nicholas meyer', 'bill prady', 'catherine hicks', 'scott mantz', 'bobak ferdowsi', 'julie nimoy', 'barry newman', 'dc fontana', 'jeffrey katzenberg', 'karl urban', 'adam malin', 'james duff']","['himself archive footage', 'himself', 'himself', 'himself', 'himself', 'himself', 'himself', 'herself', 'himself', 'herself', 'himself', 'himself', 'himself', 'herself', 'himself', 'himself', 'himself', 'herself', 'himself', 'himself', 'herself', 'himself', 'herself', 'himself', 'himself', 'himself', 'himself']",['adam nimoy']
tm229542,"['john', 'mulaney', 'comeback', 'kid']",MOVIE,"['armed', 'boyish', 'charm', 'sharp', 'wit', 'former', 'snl', 'writer', 'offer', 'sly', 'take', 'marriage', 'beef', 'baby', 'time', 'met', 'bill', 'clinton']",MEDIUM,2.0,62,"['comedy', 'documentation']",['US'],,tt5069564,7.9,8595.0,4.784,7.8,['john mulaney'],['himself'],['rhys thomas']
tm211510,['incarnate'],MOVIE,"['exorcist', 'come', 'evil', 'past', 'us', 'skill', 'enter', 'mind', 'nine', 'year', 'old', 'boy']",MEDIUM,3.0,19,"['horror', 'thriller']",['US'],,tt3216348,5.2,13090.0,14.911,5.4,"['aaron eckhart', 'natalija nogulich', 'keir odonnell', 'catalina sandino moreno', 'carice van houten', 'matt nable', 'mark henry', 'breanne hill', 'karolina wydra', 'vera miao', 'emily jackson', 'paul vincent oconnor', 'vanya asher', 'md walton', 'tomas arana', 'emjay anthony', 'david mazouz', 'john pirruccello', 'petra sprecher', 'carlease burke', 'mark steger', 'tim sitarz', 'josue aguirre']","['dr seth ember', 'maggie', 'oliver', 'camilla', 'lindsey', 'dan', 'bouncer 2', 'ilsa', 'anna', 'michelle', 'riley', 'priest', 'jogger', 'emt', 'felix', 'jake', 'cameron', 'henry', 'homeless woman', 'woman at carnival', 'maggie demonluka', 'bouncer 1', 'emt 2']",['brad peyton']
tm205870,"['message', 'king']",MOVIE,"['relentless', 'quest', 'avenge', 'sister', 'murder', 'man', 'cape', 'town', 'infiltrates', 'sprawling', 'network', 'lowlife', 'elite', 'los', 'angeles']",MEDIUM,4.0,102,"['thriller', 'action', 'crime', 'drama', 'european']",['FR'],,tt1712192,6.4,16513.0,15.381,6.2,"['chadwick boseman', 'luke evans', 'alfred molina', 'teresa palmer', 'natalie martinez', 'chris mulkey', 'drew powell', 'jonno roberts', 'dale dickey', 'jake weary', 'james jordan', 'tom felton', 'arthur darbinyan', 'ava kolker', 'wade williams', 'tom wright', 'diego josef', 'roman mitichyan', 'max daniels', 'amin el gamal', 'anna diop', 'joe seo', 'alexia dox', 'sibongile mlambo', 'andrew kirsanov', 'jonny coyne', 'jennifer bolton lee', 'cheryl hawker', 'lynn adrianna', 'paul hansen kim', 'michael patrick mcgill', 'bella toscano', 'boris arsoyev', 'lola herry', 'andile nebulane', 'khristian lupo']","['jacob king', 'wentworth', 'preston', 'kelly', 'trish', 'leary', 'merrick', 'rice', 'mrs lazlo', 'bill', 'scott', 'frankie', 'duc', 'boot', 'keegan', 'waylon', 'armand', 'vrioni', 'piotr', 'martine', 'becca', 'sam', 'nurse', 'bianca', 'clerk', 'john', 'cashier', 'old woman', 'dhs officer 1', 'dhs officer 2', 'garbage man', 'babysitter', 'henchman 4', 'girl in car', 'police officer  south africa', 'henchman 3 uncredited']",['fabrice du welz']
tm238681,"['kung', 'fu', 'panda', 'secret', 'scroll']",MOVIE,"['po', 'look', 'lost', 'action', 'figure', 'story', 'panda', 'inadvertently', 'helped', 'create', 'furious', 'five', 'told']",MEDIUM,1.0,23,"['comedy', 'animation', 'family']",['US'],,,6.7,1294.0,34.3,6.8,"['jack black', 'james hong', 'dustin hoffman', 'seth rogen', 'lucy liu', 'kari wahlgren', 'tara macri', 'randall duk kim', 'david cross', 'jayden lund', 'james sie', 'eliott guenoden', 'stephen kearin', 'joseph izzo', 'jerry clarke', 'peter cilella', 'kelly stables']","['po voice', 'mr ping voice', 'shifu  warrior voice', 'mantis voice', 'viper voice', 'adult tigress voice', 'young tigress voice', 'oogway voice', 'crane voice', 'boar voice', 'monkey  vipers dad voice', 'young bunny  young pig voice', 'master mongrel voice', 'palace goose  sheep voice', 'gorilla voice', 'goat voice', 'mother bunny voice']",['rodolphe guenoden']
tm229140,"['anthony', 'jeselnik', 'thought', 'prayer']",MOVIE,"['there', 'subject', 'dark', 'comedian', 'skewer', 'taboo', 'riff', 'national', 'tragedy', 'pulling', 'back', 'curtain', 'provocative', 'style']",MEDIUM,3.0,59,['comedy'],['US'],,,7.550000000000001,499.0,4.566,7.4,['anthony jeselnik'],['himself'],['adam dubin']
tm266628,"['lego', 'jurassic', 'world', 'indominus', 'escape']",MOVIE,"['scientist', 'jurassic', 'world', 'create', 'captivating', 'terrifying', 'new', 'creature', 'love', 'hot', 'dog', 'happens', 'dog', 'run']",MEDIUM,1.0,24,"['family', 'animation', 'comedy']",['US'],,,5.25,86110.5,20.853,5.7,"['bryce dallas howard', 'aj locascio', 'sendhil ramamurthy', 'fred tatasciore', 'jake johnson', 'lauren lapkus', 'zachary levi', 'bd wong', 'david gunning']","['claire dearing voice', 'owen grady voice', 'nan', 'nan', 'lowery', 'vivian', 'nan', 'dr henry wu voice', 'nan']",['michael d black']
tm271070,"['warrior', 'gate']",MOVIE,"['mysterious', 'chest', 'open', 'gateway', 'time', 'teen', 'gamer', 'jack', 'transported', 'ancient', 'empire', 'terrorized', 'cruel', 'barbarian', 'king', 'need', 'gaming', 'skill', 'battle', 'defeat', 'protect', 'beautiful', 'princess', 'somehow', 'find', 'way', 'back', 'home']",MEDIUM,3.0,108,"['action', 'family', 'fantasy', 'comedy', 'european']","['CN', 'FR', 'CA']",,tt4652532,5.4,5098.0,15.133,6.7,"['uriah shelton', 'ni ni', 'dave bautista', 'mark chao', 'francis ng', 'kara hui', 'sienna guillory', 'dakota daulby', 'ron smoorenburg', 'eva day', 'byron gibson', 'joel adrian', 'david torok', 'henry mah', 'ming xi', 'zha ka']","['jack', 'su lin', 'arun', 'zhoo', 'wizard', 'mountain spirit', 'annie', 'travis', 'black knight', 'sales girl', 'viking barbarian', 'viking barbarian', 'viking barbarian', 'old cheng', 'nymph 1', 'brutus']",['matthias hoene']
tm214085,['tig'],MOVIE,"['intimate', 'documentary', 'follows', 'tig', 'notaro', 'los', 'angeles', 'based', 'comedian', 'day', 'diagnosed', 'invasive', 'stage', 'ii', 'breast', 'cancer', 'changed', 'course', 'career', 'poignant', 'standup', 'set', 'became', 'legendary', 'overnight', 'explores', 'tigs', 'extraordinary', 'journey', 'ignites', 'life', 'unfolds', 'grand', 'unexpected', 'way', 'continuing', 'battle', 'lifethreatening', 'illness', 'falling', 'love']",MEDIUM,3.0,95,['documentation'],['US'],,tt3986532,7.4,2691.0,5.984,7.2,"['tig notaro', 'stephanie allynne', 'zach galifianakis', 'sarah silverman', 'bill burr', 'kyle dunnigan']","['herself', 'herself', 'himself', 'herself', 'himself', 'himself']","['ashley york', 'kristina goolsby']"
tm218052,['drishyam'],MOVIE,"['simple', 'streetsmart', 'man', 'try', 'protect', 'family', 'tough', 'cop', 'looking', 'missing', 'son']",MEDIUM,4.0,163,"['thriller', 'crime', 'drama']",['IN'],,tt4430212,8.2,80320.0,9.208,7.9,"['ajay devgn', 'tabu', 'shriya saran', 'rajat kapoor', 'ishita dutta', 'mrunal jadhav', 'kamlesh sawant', 'prathamesh parab', 'rishab chadha', 'prasanna ketkar', 'sandeep pandey']","['vijay salgaonkar', 'inspector general meera deshmukh', 'nandini vijay salgaonkar', 'mahesh deshmukh', 'anju salgaonkar', 'anu salgaonkar', 'subinspector laxmikant gaitonde', 'jos', 'sameer sam deshmukh', 'sr pi shrikant prabhu', 'nan']",['nishikant kamat']
tm248010,"['taxi', 'driver']",MOVIE,"['smalltown', 'mechanic', 'turned', 'chauffeur', 'mob', 'get', 'caught', 'trouble', 'beautiful', 'sex', 'worker', 'scorsesemeetsnollywood', 'crime', 'comedy', 'transforms', 'fastpaced', 'vibrant', 'city', 'lagos', 'expressionistic', 'film', 'noir', 'metropolis']",MEDIUM,3.0,100,"['comedy', 'crime', 'drama']",['NG'],,tt5112438,6.0,69.0,1.191,5.3,"['odunlade adekola', 'ijeoma grace agu']","['nan', 'nan']",['daniel emeke oriahi']
tm267135,['dreamseller'],MOVIE,"['main', 'actor', 'belief', 'true', 'success', 'attaining', 'money', 'cant', 'buy', 'encourages', 'people', 'follow', 'dream', 'form', 'huge', 'following', 'becomes', 'cult', 'like', 'official', 'start', 'feeling', 'threatened', 'conspire', 'kill']",MEDIUM,3.0,96,['drama'],['BR'],,tt5496926,6.0,1468.0,11.071,6.5,"['csar troncoso', 'dan stulbach', 'thiago mendona', 'leonardo medeiros', 'guilherme prates', 'kaik pereira', 'malu valle', 'nelson baskerville', 'geytsa garcia', 'giselle prattes', 'bri fiocca', 'marcelo valle', 'claudia netto', 'cristine pern', 'toms sampaio', 'danielle antunes', 'alan medina', 'silvana prado', 'charles myara', 'guto costa', 'douglas simon', 'fernando bispo', 'livia dabarian', 'fbio yoshihara', 'guilherme magon', 'marcelo vrzea', 'marcos damigo', 'claudio galvan', 'henrique pires', 'alex teix', 'thelmo fernandes', 'patrcia batitucci', 'crica rodrigues', 'valter', 'joo bosco', 'agostinho silva', 'macal', 'gil', 'max gracio', 'rodrigo candelot', 'janana tlio', 'flvio baiocchi', 'ronaldo gontijo', 'jllia svacinna', 'arthur codeceira']","['mestre', 'julio csar', 'boquinha de mel', 'roger', 'joo', 'dimas', 'jurema', 'heitor', 'julieta', 'beatriz', 'senhora assalto', 'apresentador', 'patrcia', 'cludia', 'filho de heitor', 'paula', 'reprter luiz', 'secretria jlio csar', 'psiclogo', 'policial tentativa de suicdio', 'chefe de polcia', 'bombeiro', 'executiva empresa 1', 'executivo empresa 2', 'executivo empresa 3', 'executivo empresa 4', 'executivo empresa 5', 'executivo cemitrio 1', 'executivo cemitrio 3', 'executivo cemitrio 5', 'parente heitor 1', 'parente heitor 2', 'parente heitor 4', 'idoso asilo 1 voz e violo', 'idoso asilo 2 piano', 'idoso asilo 3 acordeon', 'idoso asilo 4 pandeiro', 'idoso asilo 5', 'jornaleiro', 'policial assalto', 'assistente de produo', 'reprter vdeo', 'mdico hospcio', 'criana teatro doroty', 'criana teatro espantalho']",['jayme monjardim']
